id,title,status,created,updated,tags,source_id,chapter,page,kindle_location,screenshot_file,evidence_category,confidence,claim,summary,evidence_note,limitations,creative_use,people,events,places,organizations,themes,related_fact_cards,related_questions
FACT_MEXEMP_0743,Neigreは大聖堂の扉を開かせるため実力行使を示唆した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,primary_testimony,probable,Neigreは、Mexico Cityの大聖堂の扉が次の日曜朝に開かれなければ砲撃で破壊するとLabastida側へ通告した。,Neigreは、Mexico Cityの大聖堂の扉が次の日曜朝に開かれなければ砲撃で破壊するとLabastida側へ通告した。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,当日の時刻・通告文・関係者証言の確認が必要。 Verification needed: yes.,大聖堂の閉ざされた扉をめぐる実力行使寸前の場面に使える。,Charles Louis Camille Neigre;Pelagio Antonio de Labastida y Dávalos,Mexico City cathedral confrontation,Mexico City,French army;Catholic Church,occupation coercion;religious authority,,
FACT_MEXEMP_0744,Neigreは大聖堂前に砲兵を展開させた,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,primary_testimony,probable,大聖堂の扉が閉じたままだったため、NeigreはMexico Cityの主要広場に砲兵を展開させ、大聖堂へ砲口を向けさせたとされる。,大聖堂の扉が閉じたままだったため、NeigreはMexico Cityの主要広場に砲兵を展開させ、大聖堂へ砲口を向けさせたとされる。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,砲兵展開の規模・証言者・日時の確認が必要。 Verification needed: yes.,フランス軍とカトリック保守派の内部矛盾を象徴する強い視覚場面に使える。,Charles Louis Camille Neigre;Pelagio Antonio de Labastida y Dávalos,Mexico City cathedral confrontation,Mexico City,French army;Catholic Church,military coercion;church-state conflict,,
FACT_MEXEMP_0745,Maximilianへの報告では教会対立が抑えられた,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,author_interpretation,probable,Maximilianへ送られた報告では、Mexico Cityでの教会・国家対立は目立たない形にされ、軍事的成功が強調されたとShawcrossは整理している。,Maximilianへ送られた報告では、Mexico Cityでの教会・国家対立は目立たない形にされ、軍事的成功が強調されたとShawcrossは整理している。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,具体的な報告文書ごとの比較が必要。 Verification needed: yes.,Maximilianに届く楽観報告と現地現実の乖離を描ける。,Maximilian;Charles Bourdillon;Juan Nepomuceno Almonte;Achille Bazaine;Leonardo Márquez;Tomás Mejía,filtered reports to Maximilian,Mexico;Europe,French army;Regency Council,information bias;imperial decision-making,,
FACT_MEXEMP_0746,Bourdillonは軍事的成功が君主制人気を裏づけるとMaximilianへ書いた,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,primary_testimony,probable,Bourdillonは、Bazaineの作戦、Márquezの勝利、Mejíaの進撃がメキシコにおける君主制人気を確認するものだとMaximilianへ書いた。,Bourdillonは、Bazaineの作戦、Márquezの勝利、Mejíaの進撃がメキシコにおける君主制人気を確認するものだとMaximilianへ書いた。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,Bourdillonの立場と報告意図を要確認。民意の実態とは区別する。 Verification needed: yes.,戦果報告が帝政支持の証拠として加工される場面に使える。,Charles Bourdillon;Maximilian;Achille Bazaine;Leonardo Márquez;Tomás Mejía,French military campaign in Mexico,Mexico,French army;Franco-Mexican army,imperial legitimacy;military reports;propaganda,,
FACT_MEXEMP_0747,AlmonteはJuárezがほぼ敗北したとMaximilianへ保証した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,primary_testimony,probable,AlmonteはMaximilianに対し、Juárezはほぼ敗北しており、Maximilianがヨーロッパを離れてメキシコで統治する時期だと保証した。,AlmonteはMaximilianに対し、Juárezはほぼ敗北しており、Maximilianがヨーロッパを離れてメキシコで統治する時期だと保証した。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,Juárezの実際の抵抗継続と混同しない。原文確認が必要。 Verification needed: yes.,現地側協力者がMaximilianの出発を促す政治的報告として使える。,Juan Nepomuceno Almonte;Maximilian;Benito Juárez,Maximilian’s preparation for Mexico,Mexico;Europe,Regency Council,imperial invitation;optimistic reporting,,
FACT_MEXEMP_0748,Maximilianは1864年1月にメキシコ多数派の帝政支持を期待した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,primary_testimony,probable,1864年1月、MaximilianはNapoleon IIIに対し、フランス軍の前進によりメキシコ国民の多数がまもなく帝政支持を表明するだろうと書いた。,1864年1月、MaximilianはNapoleon IIIに対し、フランス軍の前進によりメキシコ国民の多数がまもなく帝政支持を表明するだろうと書いた。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,書簡原文未確認。支持表明の自由性・代表性に留保が必要。 Verification needed: yes.,占領軍前進と民意確認を結びつけるMaximilianの期待として使える。,Maximilian;Napoleon III,Maximilian correspondence with Napoleon III,Mexico;Europe,French army,imperial legitimacy;plebiscite;military occupation,,
FACT_MEXEMP_0749,MaximilianはNational Palaceの準備をAlmonteに求めた,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,primary_testimony,probable,Maximilianはメキシコでの統治開始を前提に、秘書を通じてAlmonteにNational Palaceの準備を求めた。,Maximilianはメキシコでの統治開始を前提に、秘書を通じてAlmonteにNational Palaceの準備を求めた。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,指示文書の原典確認が必要。 Verification needed: yes.,皇帝到着前の宮殿準備と統治開始への期待を描ける。,Maximilian;Juan Nepomuceno Almonte,Maximilian’s preparation for Mexico,Mexico City;Europe,Regency Council,imperial court;National Palace;state formation,,
FACT_MEXEMP_0750,Maximilianは1864年1月末に料理人・馬丁・建築家を秘密裏にメキシコへ送った,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,historical_fact,probable,1864年1月末頃、Maximilianは料理人、馬丁、建築家を秘密裏にメキシコへ送った。,1864年1月末頃、Maximilianは料理人、馬丁、建築家を秘密裏にメキシコへ送った。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,各人物名、出発日、任務内容は要確認。 Verification needed: yes.,帝国の到着前に裏で進む宮廷準備の細部として使える。,Maximilian,Maximilian’s preparation for Mexico,Mexico;Europe,Maximilian’s household,imperial household;secrecy;court preparation,,
FACT_MEXEMP_0751,Maximilianは旧大統領府の銀器類を皇帝水準に足りないと懸念した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,rumor_hearsay,probable,Maximilianには、メキシコ旧大統領たちが使った銀器類が皇帝にふさわしい水準に達しないのではないかという噂が届いていた。,Maximilianには、メキシコ旧大統領たちが使った銀器類が皇帝にふさわしい水準に達しないのではないかという噂が届いていた。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,噂であり、銀器の実態とは区別する。 Verification needed: yes.,Maximilianの儀礼秩序への意識を示す小道具として使える。,Maximilian;Juan Nepomuceno Almonte,preparation of imperial household,Mexico;Europe,Maximilian’s household,imperial ceremony;material culture;court standards,,
FACT_MEXEMP_0752,Almonteは1864年2月に新しい食卓用具が必要とMaximilianへ伝えた,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,primary_testimony,probable,1864年2月、AlmonteはMaximilianに対し、四十人分の新しい食卓用具を購入する必要があると伝えた。,1864年2月、AlmonteはMaximilianに対し、四十人分の新しい食卓用具を購入する必要があると伝えた。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,Almonteの報告原文と「消失」の事実確認が必要。 Verification needed: yes.,宮廷儀礼が物流・物資不足と結びつく場面に使える。,Juan Nepomuceno Almonte;Maximilian,preparation of imperial household,Mexico;Europe,Maximilian’s household,imperial court;logistics;material culture,,
FACT_MEXEMP_0753,Napoleon IIIはMaximilianとCarlotaに銀めっきの食器類を与えた,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,historical_fact,probable,Napoleon IIIは最終的に、MaximilianとCarlotaへ銀めっきの食器類と食卓を与えた。,Napoleon IIIは最終的に、MaximilianとCarlotaへ銀めっきの食器類と食卓を与えた。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,贈与品の詳細・出典確認が必要。 Verification needed: yes.,フランス宮廷の支援とMaximilian帝国の依存を示す物質文化として使える。,Napoleon III;Maximilian;Carlota,preparation of imperial household,France;Mexico,French court;Maximilian’s household,imperial ceremony;patronage;court culture,,
FACT_MEXEMP_0754,MaximilianとCarlotaは1864年3月5日にParisへ到着した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,historical_fact,probable,1864年3月5日、MaximilianとCarlotaはParisへ到着し、Napoleon IIIとEugénieに歓迎された。,1864年3月5日、MaximilianとCarlotaはParisへ到着し、Napoleon IIIとEugénieに歓迎された。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,歓迎の程度や演出は宮廷記録・新聞で要確認。 Verification needed: yes.,皇帝・皇后候補として迎えられる華やかな外交場面に使える。,Maximilian;Carlota;Napoleon III;Eugénie,Paris visit of Maximilian and Carlota,Paris;France,French court,diplomacy;imperial recognition;court reception,,
FACT_MEXEMP_0755,CarlotaはParis滞在時に自信と高揚を見せたと描かれる,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,author_interpretation,probable,Shawcrossは、ParisでのCarlotaを、Eugénieとスペイン語で話しながら自信と高揚を示した人物として描いている。,Shawcrossは、ParisでのCarlotaを、Eugénieとスペイン語で話しながら自信と高揚を示した人物として描いている。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,観察者・原資料の確認が必要。 Verification needed: yes.,Carlotaの自信、野心、宮廷での振る舞いを描く材料になる。,Carlota;Eugénie,Paris visit of Maximilian and Carlota,Paris;France,French court,Carlota’s ambition;court performance,,
FACT_MEXEMP_0756,MaximilianはParis滞在時に重圧を負っていたと描かれる,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,author_interpretation,probable,Shawcrossは、Paris到着時のMaximilianを、メキシコ事業の重さ、フランス軍事同盟、借款交渉に圧迫されていた人物として描いている。,Shawcrossは、Paris到着時のMaximilianを、メキシコ事業の重さ、フランス軍事同盟、借款交渉に圧迫されていた人物として描いている。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,原資料の観察者・日記・書簡確認が必要。 Verification needed: yes.,歓迎の華やかさとMaximilianの重圧を対比できる。,Maximilian;Napoleon III;Carlota,Treaty of Miramar negotiations,Paris;Mexico,French court,psychological burden;imperial finance;military dependence,,
FACT_MEXEMP_0757,Treaty of Miramar交渉ではフランス側が有利な条件を確保した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,author_interpretation,probable,Treaty of Miramarをめぐる交渉で、Napoleon IIIはフランス国家機構を用いて、フランスに有利な条件を確保したとShawcrossは整理している。,Treaty of Miramarをめぐる交渉で、Napoleon IIIはフランス国家機構を用いて、フランスに有利な条件を確保したとShawcrossは整理している。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,条約文・交渉記録との照合が必要。 Verification needed: yes.,外交儀礼の裏でMaximilianに不利な条件が固まる場面として使える。,Napoleon III;Maximilian,Treaty of Miramar negotiations,Paris;France;Mexico,French government;French army,unequal negotiation;imperial finance;foreign intervention,,
FACT_MEXEMP_0758,MaximilianはLeopoldとKint von Roodenbeckの助言に依存した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,author_interpretation,probable,Shawcrossによれば、Maximilianはオーストリア外務省や家族の多くと疎遠になっていたため、義父Leopold Iとベルギー外交官Kint von Roodenbeckの助言に依存した。,Shawcrossによれば、Maximilianはオーストリア外務省や家族の多くと疎遠になっていたため、義父Leopold Iとベルギー外交官Kint von Roodenbeckの助言に依存した。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,「依存」の程度は解釈を含む。Kint von Roodenbeckの正式名・役職要確認。 Verification needed: yes.,Maximilianが家族・祖国外交から離れ、限られた助言者に頼る孤立を描ける。,Maximilian;Leopold I;Kint von Roodenbeck,Treaty of Miramar negotiations,Paris;Austria;Belgium,Austrian Foreign Ministry;Belgian diplomacy,diplomatic isolation;advisory network,,
FACT_MEXEMP_0759,Treaty of MiramarはMaximilianの帝国に介入費用全額の支払いを課した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,historical_fact,probable,Treaty of Miramarでは、Maximilianは1862年1月から1864年7月1日までのフランス介入費用全額を支払うことに同意したとされる。,Treaty of Miramarでは、Maximilianは1862年1月から1864年7月1日までのフランス介入費用全額を支払うことに同意したとされる。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,条約原文、金額、利率、計算根拠の確認が必要。 Verification needed: yes.,皇帝就任前から介入費用を背負う構造として使える。,Maximilian;Napoleon III,Treaty of Miramar,France;Mexico,French army;Mexican Empire,imperial finance;intervention costs;debt,,
FACT_MEXEMP_0760,Treaty of Miramarはフランス軍駐留費の継続支払いも求めた,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,historical_fact,probable,Treaty of Miramarでは、1864年7月1日以降、メキシコ側が大西洋を越えて駐留するフランス兵1人につき年1000フランを支払う条件が課されたとされる。,Treaty of Miramarでは、1864年7月1日以降、メキシコ側が大西洋を越えて駐留するフランス兵1人につき年1000フランを支払う条件が課されたとされる。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,条約原文と支払い実態の確認が必要。 Verification needed: yes.,軍事依存が財政負担へ直結する仕組みとして描ける。,Maximilian;Napoleon III,Treaty of Miramar,Mexico;France,French army;Mexican Empire,military occupation;imperial finance;debt,,
FACT_MEXEMP_0761,ShawcrossはNapoleon IIIが征服費用をMaximilianの帝国へ転嫁したと整理する,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 116/400ページ,No.1619/7062,スクリーンショット 2026-05-31 13.07.51.png,author_interpretation,probable,Shawcrossは、Napoleon IIIがフランス財政への負担を避けるため、メキシコ征服を梃子にし、行政と費用をMaximilianの帝国へ転嫁したと整理している。,Shawcrossは、Napoleon IIIがフランス財政への負担を避けるため、メキシコ征服を梃子にし、行政と費用をMaximilianの帝国へ転嫁したと整理している。,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN、スクリーンショット30枚目に基づく大意整理。,財政史資料、借款契約、実際の資金移動の検証が必要。 Verification needed: yes.,華やかな帝冠の背後にある債務帝国・費用転嫁の構図として使える。,Napoleon III;Maximilian;Richard Metternich,Treaty of Miramar,France;Mexico,French treasury;Mexican Empire;French army,debt imperialism;foreign intervention;fiscal burden,,
FACT_MEXEMP_0762,MetternichはTreaty of Miramarと借款条件をメキシコ財政への過大負担と見た,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 119/400ページ,No.1657/7062,スクリーンショット 2026-05-31 13.07.54.png,primary_testimony,probable,Richard Metternich は、Treaty of Miramar と借款に伴う要求が、メキシコ財政にとって非常に重い負担になり得ると評価した。,Richard Metternich は、Treaty of Miramar と借款に伴う要求が、メキシコ財政にとって非常に重い負担になり得ると評価した。,Metternich の財政評価として叙述される。,Metternich の評価であり、財政実態の確定値ではない。 Verification needed: yes.,帝国創設が財政的に破綻含みだったことを示す背景に使える。,Richard Metternich;Maximilian;Napoleon III,Treaty of Miramar negotiations;Mexican imperial loan,Mexico;France,Mexican Empire;French Empire,debt;occupation cost;Mexican finances;French financial burden shifting,,
FACT_MEXEMP_0763,Napoleon IIIは1864年3月18日にMaximilianへ支援継続を保証した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 119/400ページ,No.1657/7062,スクリーンショット 2026-05-31 13.07.54.png,primary_testimony,probable,Napoleon III は 1864年3月18日、Maximilian に対し、フランスの支援が失われることはないと保証する書簡を書いた。,Napoleon III は 1864年3月18日、Maximilian に対し、フランスの支援が失われることはないと保証する書簡を書いた。,Napoleon III の書簡内容として叙述される。,書簡原文未確認。 Verification needed: yes.,Napoleon III が事業継続を強く望んでいた証拠として使える。,Napoleon III;Maximilian,Treaty of Miramar negotiations,France;Mexico,French Empire;Mexican Empire,French support;imperial legitimacy;diplomacy,,
FACT_MEXEMP_0764,MaximilianとCarlotaはParis後にEnglandを訪問した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 119/400ページ,No.1657/7062,スクリーンショット 2026-05-31 13.07.54.png,historical_fact,probable,Paris 滞在後、Maximilian と Carlota は England を訪れ、Leopold I と食事をし、Queen Victoria にも会った。,Paris 滞在後、Maximilian と Carlota は England を訪れ、Leopold I と食事をし、Queen Victoria にも会った。,Paris 後の旅程として叙述される。,詳細日程は別資料で確認が必要。 Verification needed: yes.,欧州王室社会の目線からメキシコ行きを描く場面に使える。,Maximilian;Carlota;Leopold I;Queen Victoria,Maximilian and Carlota’s England visit,Paris;England,Belgian monarchy;British monarchy;House of Habsburg,European royal networks;Mexican crown acceptance,,
FACT_MEXEMP_0765,Queen VictoriaはMaximilian夫妻のメキシコ行きに理解を示さなかった,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 119/400ページ,No.1657/7062,スクリーンショット 2026-05-31 13.07.54.png,primary_testimony,probable,Queen Victoria は日記で、Maximilian と Carlota がメキシコへ行こうとしていることを理解できない趣旨の記録を残した。,Queen Victoria は日記で、Maximilian と Carlota がメキシコへ行こうとしていることを理解できない趣旨の記録を残した。,Queen Victoria の日記記録として叙述される。,日記原文確認が必要。 Verification needed: yes.,メキシコ行きが欧州王室内でも危険視されていた描写に使える。,Queen Victoria;Maximilian;Carlota,Maximilian and Carlota’s England visit,England;Mexico,British monarchy;Mexican Empire,European skepticism;imperial risk,,
FACT_MEXEMP_0766,Marie AmélieはCarlotaにメキシコ行きの危険を警告した,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 119/400ページ,No.1657/7062,スクリーンショット 2026-05-31 13.07.54.png,primary_testimony,probable,Carlota の祖母 Marie Amélie は、Carlota に対し、メキシコ行きは命に関わる危険を伴うと警告した。,Carlota の祖母 Marie Amélie は、Carlota に対し、メキシコ行きは命に関わる危険を伴うと警告した。,Marie Amélie の警告として叙述される。,発言原典・文脈は未確認。 Verification needed: yes.,Carlota の決意の強さを示す対話場面に使える。,Marie Amélie;Carlota;Maximilian,Maximilian and Carlota’s England visit,England;Mexico,French former monarchy;Belgian monarchy;Mexican Empire,European skepticism;personal danger;imperial risk,,
FACT_MEXEMP_0767,ShawcrossはCarlotaの不動とMaximilianの動揺を対比して描く,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 119/400ページ,No.1657/7062,スクリーンショット 2026-05-31 13.07.54.png,author_interpretation,probable,Shawcross は、England 訪問時の否定的反応に対し、Carlota が動じなかった一方で Maximilian が感情的に揺さぶられたと描いている。,Shawcross は、England 訪問時の否定的反応に対し、Carlota が動じなかった一方で Maximilian が感情的に揺さぶられたと描いている。,人物描写として整理される。,心理描写を客観事実として扱わない。 Verification needed: no.,CarlotaとMaximilianの対照的な人物造形に使える。,Maximilian;Carlota,Mexican crown acceptance crisis,England;Mexico,Mexican Empire,character portrayal;imperial burden;emotional reaction,,
FACT_MEXEMP_0768,Franz JosephはMaximilianにハプスブルク継承権放棄を求めた,draft,2026-06-02,2026-06-02,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 119/400ページ,No.1657/7062,スクリーンショット 2026-05-31 13.07.54.png,primary_testimony,probable,Franz Joseph は、Maximilian が欧州を離れる前に、Maximilian 自身と将来の子のハプスブルク継承権を放棄するよう求めた。,Franz Joseph は、Maximilian が欧州を離れる前に、Maximilian 自身と将来の子のハプスブルク継承権を放棄するよう求めた。,Franz Joseph の要求として叙述される。,文書原文と法的効力の確認が必要。 Verification needed: yes.,兄弟対立と王朝政治の緊張に使える。,Franz Joseph;Maximilian,Habsburg succession renunciation dispute,Austria;Mexico,House of Habsburg;Austrian Empire;Mexican Empire,dynastic succession;family politics;imperial legitimacy,,
